time	V(n004)
Step Information: Wyp=100m  (Run: 1/9)
1.064743995418827e-002	1.178270e+001
1.065375942547768e-002	1.178006e+001
1.065402813542190e-002	1.177978e+001
1.065402946027774e-002	1.177977e+001
1.065403210998942e-002	1.177977e+001
1.065403233682849e-002	1.177977e+001
1.065403241927210e-002	1.177977e+001
1.065403243783397e-002	1.177977e+001
1.065403244753120e-002	1.177977e+001
1.065403246992818e-002	1.177977e+001
1.065403261933434e-002	1.177977e+001
1.068616422947133e-002	1.173109e+001
1.068889863855483e-002	1.172694e+001
1.068896340519816e-002	1.172684e+001
1.068898739973678e-002	1.172681e+001
1.068900727739401e-002	1.172678e+001
1.069178852643422e-002	1.172284e+001
1.072366132168282e-002	1.171826e+001
1.074803149606301e-002	1.176122e+001
1.074859392575930e-002	1.176275e+001
1.074971878515187e-002	1.176583e+001
1.075105528493138e-002	1.176948e+001
1.075107556370847e-002	1.176953e+001
1.075365579302589e-002	1.177547e+001
1.075708765258690e-002	1.178014e+001
1.076057398610920e-002	1.178179e+001
1.076339072864614e-002	1.178135e+001
1.076457896016667e-002	1.178048e+001
1.076555401943202e-002	1.177942e+001
1.076589623897278e-002	1.177898e+001
1.076618868136635e-002	1.177857e+001
1.076628301906847e-002	1.177843e+001
1.076636370677945e-002	1.177831e+001
1.076638925061696e-002	1.177828e+001
1.076641093096095e-002	1.177824e+001
1.076641782814425e-002	1.177823e+001
1.076642366097576e-002	1.177822e+001
1.076642552833279e-002	1.177822e+001
1.076642710119642e-002	1.177822e+001
1.076642760980602e-002	1.177822e+001
1.076642803209977e-002	1.177822e+001
1.076642817315829e-002	1.177822e+001
1.076642828499041e-002	1.177822e+001
1.076642832627015e-002	1.177822e+001
1.076642835565596e-002	1.177822e+001
1.076642836902845e-002	1.177822e+001
1.076642837741517e-002	1.177822e+001
1.076642838385151e-002	1.177822e+001
1.076642839215972e-002	1.177822e+001
1.076642839685331e-002	1.177822e+001
1.076642840330183e-002	1.177822e+001
1.076642841066432e-002	1.177822e+001
1.076642841960627e-002	1.177822e+001
1.076642842878068e-002	1.177822e+001
1.076642844001505e-002	1.177822e+001
1.076642845285468e-002	1.177822e+001
1.076642852345520e-002	1.177822e+001
1.079865016872893e-002	1.172940e+001
1.080145756190905e-002	1.172514e+001
1.080146188201253e-002	1.172514e+001
1.080146326006106e-002	1.172513e+001
1.080146439475510e-002	1.172513e+001
1.080427446569181e-002	1.172116e+001
1.083871154395464e-002	1.171915e+001
1.086051743532060e-002	1.175958e+001
1.086107986501689e-002	1.176111e+001
1.086220472440947e-002	1.176419e+001
1.086354151803328e-002	1.176785e+001
1.086356180123626e-002	1.176790e+001
1.086614173228348e-002	1.177384e+001
1.086973714765842e-002	1.177865e+001
1.087338963311866e-002	1.178028e+001
1.087567380034386e-002	1.177988e+001
1.087712895801490e-002	1.177882e+001
1.087787611106466e-002	1.177802e+001
1.087835768358838e-002	1.177741e+001
1.087858995056419e-002	1.177709e+001
1.087874796277183e-002	1.177687e+001
1.087881873404678e-002	1.177676e+001
1.087887046624129e-002	1.177668e+001
1.087889149741711e-002	1.177665e+001
1.087890812223401e-002	1.177663e+001
1.087891417804725e-002	1.177662e+001
1.087891924911860e-002	1.177661e+001
1.087892094004402e-002	1.177661e+001
1.087892237579417e-002	1.177661e+001
1.087892284030445e-002	1.177661e+001
1.087892322701504e-002	1.177661e+001
1.087892335606388e-002	1.177660e+001
1.087892345791569e-002	1.177660e+001
1.087892349586052e-002	1.177660e+001
1.087892352261351e-002	1.177660e+001
1.087892353498943e-002	1.177660e+001
1.087892354270998e-002	1.177660e+001
1.087892354921787e-002	1.177660e+001
1.087892355698001e-002	1.177660e+001
1.087892356278279e-002	1.177660e+001
1.087892357054493e-002	1.177660e+001
1.087892357766134e-002	1.177660e+001
1.087892358707395e-002	1.177660e+001
1.087892359630085e-002	1.177660e+001
1.087892360868464e-002	1.177660e+001
1.087892364121432e-002	1.177660e+001
1.091113610798652e-002	1.172780e+001
1.091346793740899e-002	1.172427e+001
1.091394092122705e-002	1.172355e+001
1.091407026517365e-002	1.172335e+001
1.091417632138553e-002	1.172319e+001
1.091676040494940e-002	1.171955e+001
1.095846139300248e-002	1.172714e+001
1.097300337457820e-002	1.175781e+001
1.097356580427449e-002	1.175934e+001
1.097469066366706e-002	1.176242e+001
1.097602720476476e-002	1.176607e+001
1.097604748416452e-002	1.176613e+001
1.097862767154108e-002	1.177206e+001
1.098208253731535e-002	1.177676e+001
1.098559224222890e-002	1.177841e+001
1.098831440314396e-002	1.177799e+001
1.098953837531039e-002	1.177710e+001
1.099048708954505e-002	1.177607e+001
1.099084788633792e-002	1.177561e+001
1.099114664285954e-002	1.177520e+001
1.099124829527555e-002	1.177505e+001
1.099133510238164e-002	1.177492e+001
1.099136295007551e-002	1.177488e+001
1.099138669918405e-002	1.177485e+001
1.099139423554674e-002	1.177484e+001
1.099140062081579e-002	1.177483e+001
1.099140265931719e-002	1.177482e+001
1.099140437709928e-002	1.177482e+001
1.099140493168411e-002	1.177482e+001
1.099140539280142e-002	1.177482e+001
1.099140554629148e-002	1.177482e+001
1.099140566856432e-002	1.177482e+001
1.099140571324077e-002	1.177482e+001
1.099140574533219e-002	1.177482e+001
1.099140575970381e-002	1.177482e+001
1.099140576876999e-002	1.177482e+001
1.099140577518366e-002	1.177482e+001
1.099140578406719e-002	1.177482e+001
1.099140578903779e-002	1.177482e+001
1.099140579547589e-002	1.177482e+001
1.099140580272574e-002	1.177482e+001
1.099140581165508e-002	1.177482e+001
1.099140582081427e-002	1.177482e+001
1.099140583206143e-002	1.177482e+001
1.099140584484760e-002	1.177482e+001
1.099140591521682e-002	1.177482e+001
1.102362204724411e-002	1.172601e+001
1.102605488312226e-002	1.172232e+001
1.102640347360386e-002	1.172179e+001
1.102645700647954e-002	1.172171e+001
1.102650976016235e-002	1.172163e+001
1.102924634420699e-002	1.171776e+001
1.106073256457149e-002	1.171300e+001
1.108548931383579e-002	1.175634e+001
1.108626743344568e-002	1.175846e+001
1.108730492625888e-002	1.176131e+001
1.108859092986070e-002	1.176485e+001
1.108861044019065e-002	1.176490e+001
1.109111361079867e-002	1.177074e+001
1.109502272706538e-002	1.177591e+001
1.109899389279665e-002	1.177750e+001
1.110085411354358e-002	1.177701e+001
1.110280883721580e-002	1.177540e+001
1.110331041959915e-002	1.177482e+001
1.110372431716489e-002	1.177427e+001
1.110385297291765e-002	1.177408e+001
1.110395901108933e-002	1.177393e+001
1.110399370462760e-002	1.177387e+001
1.110402290041167e-002	1.177383e+001
1.110403234725979e-002	1.177382e+001
1.110404035519664e-002	1.177380e+001
1.110404292072805e-002	1.177380e+001
1.110404508893663e-002	1.177380e+001
1.110404578647828e-002	1.177380e+001
1.110404636898924e-002	1.177380e+001
1.110404656110824e-002	1.177380e+001
1.110404671585738e-002	1.177380e+001
1.110404677106857e-002	1.177380e+001
1.110404681164393e-002	1.177379e+001
1.110404682906979e-002	1.177379e+001
1.110404684026715e-002	1.177379e+001
1.110404684669709e-002	1.177379e+001
1.110404685385720e-002	1.177379e+001
1.110404686027637e-002	1.177379e+001
1.110404686716034e-002	1.177379e+001
1.110404687429869e-002	1.177379e+001
1.110404688250775e-002	1.177379e+001
1.110404689140549e-002	1.177379e+001
1.110404690195331e-002	1.177379e+001
1.110404691416455e-002	1.177379e+001
1.110404694932592e-002	1.177379e+001
1.113610798650171e-002	1.172522e+001
1.113862271797016e-002	1.172141e+001
1.113885830464350e-002	1.172105e+001
1.113894794789488e-002	1.172091e+001
1.113902244041772e-002	1.172080e+001
1.114173228346459e-002	1.171698e+001
1.117233755032956e-002	1.171103e+001
1.119797525309338e-002	1.175563e+001
1.119853768278967e-002	1.175717e+001
1.119966254218225e-002	1.176026e+001
1.120100038322581e-002	1.176392e+001
1.120102068220677e-002	1.176398e+001
1.120359955005626e-002	1.176993e+001
1.120777800817805e-002	1.177514e+001
1.121202279103193e-002	1.177635e+001
1.121357967829571e-002	1.177573e+001
1.121580113377027e-002	1.177358e+001
1.121612519106436e-002	1.177317e+001
1.121629741940422e-002	1.177292e+001
1.121634869885424e-002	1.177285e+001
1.121638047504814e-002	1.177280e+001
1.121639374310662e-002	1.177278e+001
1.121640327927352e-002	1.177277e+001
1.121640716625320e-002	1.177276e+001
1.121641020356571e-002	1.177276e+001
1.121641132758968e-002	1.177275e+001
1.121641225543960e-002	1.177275e+001
1.121641257339162e-002	1.177275e+001
1.121641283561024e-002	1.177275e+001
1.121641292603382e-002	1.177275e+001
1.121641299579763e-002	1.177275e+001
1.121641302320212e-002	1.177275e+001
1.121641304179034e-002	1.177275e+001
1.121641305097510e-002	1.177275e+001
1.121641305747115e-002	1.177275e+001
1.121641306705275e-002	1.177275e+001
1.121641307300752e-002	1.177275e+001
1.121641307970697e-002	1.177275e+001
1.121641308678389e-002	1.177275e+001
1.121641309573328e-002	1.177275e+001
1.121641310500042e-002	1.177275e+001
1.121641311652333e-002	1.177275e+001
1.121641314701356e-002	1.177275e+001
1.124859392575930e-002	1.172399e+001
1.125139388775209e-002	1.171975e+001
1.125140465738353e-002	1.171973e+001
1.125140779692941e-002	1.171973e+001
1.125141037251762e-002	1.171973e+001
1.125421822272218e-002	1.171575e+001
1.128992128822201e-002	1.171442e+001
1.131046119235098e-002	1.175439e+001
1.131102362204726e-002	1.175593e+001
1.131214848143984e-002	1.175902e+001
1.131348639907485e-002	1.176268e+001
1.131350669920977e-002	1.176273e+001
1.131608548931386e-002	1.176869e+001
1.132030658724749e-002	1.177392e+001
1.132459468673563e-002	1.177509e+001
1.132612156795481e-002	1.177446e+001
1.132832512980517e-002	1.177230e+001
1.132863711872065e-002	1.177190e+001
1.132879841382969e-002	1.177167e+001
1.132884531831214e-002	1.177160e+001
1.132887352649869e-002	1.177156e+001
1.132888542185107e-002	1.177154e+001
1.132889381302809e-002	1.177153e+001
1.132889731098708e-002	1.177152e+001
1.132889999705630e-002	1.177152e+001
1.132890101618071e-002	1.177152e+001
1.132890184744550e-002	1.177151e+001
1.132890213799514e-002	1.177151e+001
1.132890237621614e-002	1.177151e+001
1.132890245948339e-002	1.177151e+001
1.132890252327362e-002	1.177151e+001
1.132890254873395e-002	1.177151e+001
1.132890256584519e-002	1.177151e+001
1.132890257443093e-002	1.177151e+001
1.132890258087737e-002	1.177151e+001
1.132890258982485e-002	1.177151e+001
1.132890259487581e-002	1.177151e+001
1.132890260132770e-002	1.177151e+001
1.132890260854637e-002	1.177151e+001
1.132890261745658e-002	1.177151e+001
1.132890262659597e-002	1.177151e+001
1.132890263782566e-002	1.177151e+001
1.132890265057100e-002	1.177151e+001
1.132890272061740e-002	1.177151e+001
1.136107986501689e-002	1.172276e+001
1.136381096887975e-002	1.171862e+001
1.136388178003223e-002	1.171851e+001
1.136389266494611e-002	1.171850e+001
1.136390339323380e-002	1.171848e+001
1.136670416197977e-002	1.171452e+001
1.139788152768718e-002	1.170954e+001
1.142294713160857e-002	1.175322e+001
1.142379582386165e-002	1.175553e+001
1.142492741353242e-002	1.175866e+001
1.142627292217557e-002	1.176238e+001
1.142629333699828e-002	1.176243e+001
1.142857142857145e-002	1.176783e+001
1.143170978352315e-002	1.177261e+001
1.143494937573135e-002	1.177404e+001
1.144142856014776e-002	1.177177e+001
1.144181087310573e-002	1.177137e+001
1.144181241312987e-002	1.177137e+001
1.144181549317814e-002	1.177136e+001
1.144181550071349e-002	1.177136e+001
1.144181551578420e-002	1.177136e+001
1.144181552402855e-002	1.177136e+001
1.144181552922196e-002	1.177136e+001
1.144181553729208e-002	1.177136e+001
1.144181554686771e-002	1.177136e+001
1.144181555909539e-002	1.177136e+001
1.144181559027587e-002	1.177136e+001
1.147356580427449e-002	1.172326e+001
1.147623943282576e-002	1.171921e+001
1.147636670363052e-002	1.171901e+001
1.147639635761206e-002	1.171897e+001
1.147642324625084e-002	1.171893e+001
1.147920745735328e-002	1.171499e+001
1.149694540781730e-002	1.170570e+001
1.152941525874168e-002	1.173883e+001
1.153543307086616e-002	1.175365e+001
1.153657185178180e-002	1.175677e+001
1.153809022633598e-002	1.176102e+001
1.153949474495990e-002	1.176496e+001
1.153951874704427e-002	1.176502e+001
1.154108017602393e-002	1.176894e+001
1.154439062259588e-002	1.177467e+001
1.154772713567628e-002	1.177669e+001
1.155440016183708e-002	1.177519e+001
1.155497373535050e-002	1.177464e+001
1.155514420883418e-002	1.177439e+001
1.155514481282957e-002	1.177439e+001
1.155514575478678e-002	1.177439e+001
1.155514575721250e-002	1.177439e+001
1.155514576206395e-002	1.177439e+001
1.155514577176684e-002	1.177439e+001
1.155514577763833e-002	1.177439e+001
1.155514578422561e-002	1.177439e+001
1.155514579156977e-002	1.177439e+001
1.155514580070702e-002	1.177439e+001
1.155514581038103e-002	1.177439e+001
1.155514582226553e-002	1.177439e+001
1.155514585447431e-002	1.177439e+001
1.158605174353208e-002	1.172756e+001
1.158870562941128e-002	1.172354e+001
1.158883320760766e-002	1.172335e+001
1.158888046406203e-002	1.172328e+001
1.158891960550031e-002	1.172322e+001
1.159167604049496e-002	1.171933e+001
1.162343744868638e-002	1.171473e+001
1.164791901012376e-002	1.175785e+001
1.164848143982004e-002	1.175939e+001
1.164960629921262e-002	1.176247e+001
1.165094356773759e-002	1.176613e+001
1.165096385809395e-002	1.176618e+001
1.165354330708663e-002	1.177213e+001
1.165740306542819e-002	1.177713e+001
1.166132408977517e-002	1.177863e+001
1.166317403773217e-002	1.177812e+001
1.166509432312841e-002	1.177653e+001
1.166559634114692e-002	1.177596e+001
1.166601463090827e-002	1.177540e+001
1.166614403614011e-002	1.177521e+001
1.166625105034844e-002	1.177505e+001
1.166628589529043e-002	1.177500e+001
1.166631522554945e-002	1.177496e+001
1.166632470313689e-002	1.177494e+001
1.166633273410842e-002	1.177493e+001
1.166633530734023e-002	1.177493e+001
1.166633748171988e-002	1.177492e+001
1.166633818137962e-002	1.177492e+001
1.166633876567964e-002	1.177492e+001
1.166633895838124e-002	1.177492e+001
1.166633911362367e-002	1.177492e+001
1.166633916899413e-002	1.177492e+001
1.166633920969920e-002	1.177492e+001
1.166633922717072e-002	1.177492e+001
1.166633923840058e-002	1.177492e+001
1.166633924483109e-002	1.177492e+001
1.166633925195881e-002	1.177492e+001
1.166633925838054e-002	1.177492e+001
1.166633926525590e-002	1.177492e+001
1.166633927239817e-002	1.177492e+001
1.166633928059114e-002	1.177492e+001
1.166633928948416e-002	1.177492e+001
1.166633930000775e-002	1.177492e+001
1.166633931220382e-002	1.177492e+001
1.166633934727386e-002	1.177492e+001
1.169853768278967e-002	1.172614e+001
1.170133209164581e-002	1.172190e+001
1.170134756265222e-002	1.172188e+001
1.170135200039459e-002	1.172187e+001
1.170135563955892e-002	1.172187e+001
1.170416197975255e-002	1.171789e+001
1.173922020383860e-002	1.171729e+001
1.176040494938135e-002	1.175644e+001
1.176092992630485e-002	1.175787e+001
1.176197988015186e-002	1.176074e+001
1.176327083111705e-002	1.176427e+001
1.176329041662434e-002	1.176432e+001
1.176602924634423e-002	1.177057e+001
1.177051081978235e-002	1.177570e+001
1.177506352930679e-002	1.177634e+001
1.177636841723974e-002	1.177565e+001
1.177805138349240e-002	1.177388e+001
1.177834325009894e-002	1.177350e+001
1.177852236512553e-002	1.177324e+001
1.177858056565252e-002	1.177316e+001
1.177862154631603e-002	1.177310e+001
1.177863745657144e-002	1.177307e+001
1.177864990618275e-002	1.177306e+001
1.177865444970451e-002	1.177305e+001
1.177865823021626e-002	1.177304e+001
1.177865950142805e-002	1.177304e+001
1.177866057693869e-002	1.177304e+001
1.177866092767589e-002	1.177304e+001
1.177866121775406e-002	1.177304e+001
1.177866131608097e-002	1.177304e+001
1.177866139227307e-002	1.177304e+001
1.177866142177519e-002	1.177304e+001
1.177866144195509e-002	1.177304e+001
1.177866145177857e-002	1.177304e+001
1.177866145833705e-002	1.177304e+001
1.177866146615714e-002	1.177304e+001
1.177866147246834e-002	1.177304e+001
1.177866147949607e-002	1.177304e+001
1.177866148653028e-002	1.177304e+001
1.177866149503625e-002	1.177304e+001
1.177866150396886e-002	1.177304e+001
1.177866151493110e-002	1.177304e+001
1.177866152732674e-002	1.177304e+001
1.177866156389104e-002	1.177304e+001
1.181102362204727e-002	1.172400e+001
1.181382358404017e-002	1.171976e+001
1.181383435367160e-002	1.171975e+001
1.181383749321749e-002	1.171974e+001
1.181384006880570e-002	1.171974e+001
1.181664791901014e-002	1.171576e+001
1.185235098446991e-002	1.171443e+001
1.187289088863894e-002	1.175440e+001
1.187345331833523e-002	1.175594e+001
1.187457817772781e-002	1.175903e+001
1.187591609317407e-002	1.176269e+001
1.187593639327602e-002	1.176274e+001
1.187851518560182e-002	1.176870e+001
1.188273506508597e-002	1.177393e+001
1.188702192678416e-002	1.177510e+001
1.188854965828104e-002	1.177447e+001
1.189075395488269e-002	1.177231e+001
1.189106624385940e-002	1.177191e+001
1.189122778921116e-002	1.177168e+001
1.189127479125025e-002	1.177161e+001
1.189130307669693e-002	1.177157e+001
1.189131500240589e-002	1.177155e+001
1.189132341837696e-002	1.177154e+001
1.189132692500981e-002	1.177153e+001
1.189132961877345e-002	1.177153e+001
1.189133064026134e-002	1.177153e+001
1.189133147368965e-002	1.177152e+001
1.189133176486174e-002	1.177152e+001
1.189133200362986e-002	1.177152e+001
1.189133208706023e-002	1.177152e+001
1.189133215098686e-002	1.177152e+001
1.189133217649159e-002	1.177152e+001
1.189133219363645e-002	1.177152e+001
1.189133220223592e-002	1.177152e+001
1.189133220868334e-002	1.177152e+001
1.189133221764503e-002	1.177152e+001
1.189133222272466e-002	1.177152e+001
1.189133222918611e-002	1.177152e+001
1.189133223640086e-002	1.177152e+001
1.189133224531220e-002	1.177152e+001
1.189133225445554e-002	1.177152e+001
1.189133226569475e-002	1.177152e+001
1.189133227844889e-002	1.177152e+001
1.189133234858533e-002	1.177152e+001
1.192350956130486e-002	1.172277e+001
1.192615471202612e-002	1.171876e+001
1.192631355301805e-002	1.171852e+001
1.192633795331616e-002	1.171848e+001
1.192636199969667e-002	1.171845e+001
1.192913385826774e-002	1.171453e+001
1.196909495118069e-002	1.171897e+001
1.198537682789653e-002	1.175319e+001
1.198632393220831e-002	1.175578e+001
1.198758673795735e-002	1.175930e+001
1.198847551336133e-002	1.176178e+001
1.198847831684793e-002	1.176179e+001
1.199100112485941e-002	1.176786e+001
1.199438951738894e-002	1.177287e+001
1.199788721290329e-002	1.177473e+001
1.200162149975670e-002	1.177419e+001
1.200264069009255e-002	1.177341e+001
1.200353495144346e-002	1.177237e+001
1.200379959675627e-002	1.177202e+001
1.200401967931783e-002	1.177171e+001
1.200409013683958e-002	1.177161e+001
1.200414925468868e-002	1.177152e+001
1.200416835045999e-002	1.177149e+001
1.200418450880685e-002	1.177146e+001
1.200418969108787e-002	1.177146e+001
1.200419407827160e-002	1.177145e+001
1.200419548441483e-002	1.177145e+001
1.200419666767676e-002	1.177145e+001
1.200419705150292e-002	1.177144e+001
1.200419736822784e-002	1.177144e+001
1.200419747546385e-002	1.177144e+001
1.200419755897739e-002	1.177144e+001
1.200419759096798e-002	1.177144e+001
1.200419761305819e-002	1.177144e+001
1.200419762364702e-002	1.177144e+001
1.200419763028838e-002	1.177144e+001
1.200419763707269e-002	1.177144e+001
1.200419764418182e-002	1.177144e+001
1.200419765060832e-002	1.177144e+001
1.200419765808832e-002	1.177144e+001
1.200419766583491e-002	1.177144e+001
1.200419767508530e-002	1.177144e+001
1.200419768514743e-002	1.177144e+001
1.200419769767733e-002	1.177144e+001
1.200419773245227e-002	1.177144e+001
1.203599550056245e-002	1.172327e+001
1.203833741428136e-002	1.171972e+001
1.203876647323232e-002	1.171907e+001
1.203888380610840e-002	1.171889e+001
1.203898001461320e-002	1.171874e+001
1.204161979752533e-002	1.171502e+001
1.207552281908051e-002	1.171247e+001
1.209786276715413e-002	1.175361e+001
1.209840947287263e-002	1.175510e+001
1.209950288430962e-002	1.175810e+001
1.210082139168497e-002	1.176171e+001
1.210084139579842e-002	1.176176e+001
1.210348706411701e-002	1.176784e+001
1.210682205174316e-002	1.177241e+001
1.211020997568084e-002	1.177397e+001
1.211358126966267e-002	1.177336e+001
1.211461034275081e-002	1.177256e+001
1.211554846073701e-002	1.177148e+001
1.211582081965528e-002	1.177112e+001
1.211604957701407e-002	1.177080e+001
1.211612168563479e-002	1.177069e+001
1.211618213535101e-002	1.177060e+001
1.211620161125162e-002	1.177057e+001
1.211621806615904e-002	1.177055e+001
1.211622334959396e-002	1.177054e+001
1.211622782068709e-002	1.177053e+001
1.211622925466223e-002	1.177053e+001
1.211623046158514e-002	1.177053e+001
1.211623085300228e-002	1.177053e+001
1.211623117617206e-002	1.177053e+001
1.211623128546693e-002	1.177053e+001
1.211623137069964e-002	1.177053e+001
1.211623140325785e-002	1.177053e+001
1.211623142578818e-002	1.177053e+001
1.211623143654968e-002	1.177053e+001
1.211623144324649e-002	1.177053e+001
1.211623144992626e-002	1.177053e+001
1.211623145700077e-002	1.177053e+001
1.211623146352680e-002	1.177053e+001
1.211623147093939e-002	1.177053e+001
1.211623147869470e-002	1.177053e+001
1.211623148784303e-002	1.177053e+001
1.211623149790015e-002	1.177053e+001
1.211623151028782e-002	1.177053e+001
1.211623154470768e-002	1.177053e+001
1.214848143982004e-002	1.172166e+001
1.215113756468812e-002	1.171764e+001
1.215127253692364e-002	1.171743e+001
1.215133980284259e-002	1.171733e+001
1.215140249514552e-002	1.171724e+001
1.215410573678292e-002	1.171342e+001
1.218829832117961e-002	1.171181e+001
1.221034870641172e-002	1.175208e+001
1.221184671358795e-002	1.175621e+001
1.221310569218963e-002	1.175976e+001
1.221345504617124e-002	1.176075e+001
1.221345641083523e-002	1.176076e+001
1.221597300337460e-002	1.176705e+001
1.221945091179147e-002	1.177247e+001
1.222304101080243e-002	1.177458e+001
1.222688064236588e-002	1.177416e+001
1.222792566519999e-002	1.177338e+001
1.222884143557799e-002	1.177232e+001
1.222911264547650e-002	1.177197e+001
1.222933812302519e-002	1.177165e+001
1.222941034301791e-002	1.177154e+001
1.222947094195386e-002	1.177145e+001
1.222949051741697e-002	1.177142e+001
1.222950708270391e-002	1.177139e+001
1.222951239512566e-002	1.177139e+001
1.222951689277002e-002	1.177138e+001
1.222951833411887e-002	1.177138e+001
1.222951954722533e-002	1.177138e+001
1.222951994057066e-002	1.177137e+001
1.222952026534929e-002	1.177137e+001
1.222952037516389e-002	1.177137e+001
1.222952046082867e-002	1.177137e+001
1.222952049353034e-002	1.177137e+001
1.222952051617202e-002	1.177137e+001
1.222952052697712e-002	1.177137e+001
1.222952053369755e-002	1.177137e+001
1.222952054036560e-002	1.177137e+001
1.222952054744742e-002	1.177137e+001
1.222952055402299e-002	1.177137e+001
1.222952056140353e-002	1.177137e+001
1.222952056917278e-002	1.177137e+001
1.222952057828847e-002	1.177137e+001
1.222952058836501e-002	1.177137e+001
1.222952060071478e-002	1.177137e+001
1.222952063508344e-002	1.177137e+001
1.226096737907764e-002	1.172373e+001
1.226362701437284e-002	1.171970e+001
1.226375473172563e-002	1.171950e+001
1.226382029639671e-002	1.171941e+001
1.226388145090085e-002	1.171931e+001
1.226659167604052e-002	1.171549e+001
1.230516636051469e-002	1.171837e+001
1.232283464566931e-002	1.175409e+001
1.232339707536560e-002	1.175562e+001
1.232452193475818e-002	1.175871e+001
1.232585977349325e-002	1.176238e+001
1.232588007243960e-002	1.176243e+001
1.232845894263219e-002	1.176839e+001
1.233263611984707e-002	1.177359e+001
1.233687960146219e-002	1.177481e+001
1.233843818806064e-002	1.177418e+001
1.234066047853177e-002	1.177204e+001
1.234098523929131e-002	1.177163e+001
1.234115812469134e-002	1.177138e+001
1.234120966802868e-002	1.177130e+001
1.234124166234791e-002	1.177126e+001
1.234125501283260e-002	1.177124e+001
1.234126461871504e-002	1.177122e+001
1.234126852889342e-002	1.177122e+001
1.234127158735552e-002	1.177121e+001
1.234127271759321e-002	1.177121e+001
1.234127365115454e-002	1.177121e+001
1.234127397072444e-002	1.177121e+001
1.234127423434997e-002	1.177121e+001
1.234127432519660e-002	1.177121e+001
1.234127439531228e-002	1.177121e+001
1.234127442283199e-002	1.177121e+001
1.234127444150781e-002	1.177121e+001
1.234127445072807e-002	1.177121e+001
1.234127445722783e-002	1.177121e+001
1.234127446684769e-002	1.177121e+001
1.234127447284124e-002	1.177121e+001
1.234127447954943e-002	1.177121e+001
1.234127448662014e-002	1.177121e+001
1.234127449557358e-002	1.177121e+001
1.234127450484837e-002	1.177121e+001
1.234127451638731e-002	1.177121e+001
1.234127454692265e-002	1.177121e+001
1.237345331833523e-002	1.172245e+001
1.237625328032803e-002	1.171821e+001
1.237626404995946e-002	1.171819e+001
1.237626718950535e-002	1.171819e+001
1.237626976509356e-002	1.171818e+001
1.237907761529811e-002	1.171421e+001
1.241478068059016e-002	1.171290e+001
1.243532058492691e-002	1.175290e+001
1.243588301462319e-002	1.175444e+001
1.243700787401577e-002	1.175753e+001
1.243834610113362e-002	1.176120e+001
1.243836640593117e-002	1.176126e+001
1.244094488188978e-002	1.176722e+001
1.244490513337229e-002	1.177232e+001
1.244889656793733e-002	1.177375e+001
1.245066728873137e-002	1.177322e+001
1.245270226665078e-002	1.177146e+001
1.245315528251082e-002	1.177093e+001
1.245349680410846e-002	1.177046e+001
1.245360703040470e-002	1.177030e+001
1.245369458290446e-002	1.177017e+001
1.245372466937726e-002	1.177013e+001
1.245374979092758e-002	1.177009e+001
1.245375808149241e-002	1.177008e+001
1.245376512537262e-002	1.177007e+001
1.245376738629170e-002	1.177006e+001
1.245376929990518e-002	1.177006e+001
1.245376991510807e-002	1.177006e+001
1.245377042806362e-002	1.177006e+001
1.245377059782534e-002	1.177006e+001
1.245377073380729e-002	1.177006e+001
1.245377078289387e-002	1.177006e+001
1.245377081852178e-002	1.177006e+001
1.245377083417541e-002	1.177006e+001
1.245377084412722e-002	1.177006e+001
1.245377085053662e-002	1.177006e+001
1.245377086019659e-002	1.177006e+001
1.245377086627528e-002	1.177006e+001
1.245377087300910e-002	1.177006e+001
1.245377088008851e-002	1.177006e+001
1.245377088906170e-002	1.177006e+001
1.245377089838100e-002	1.177006e+001
1.245377090998221e-002	1.177006e+001
1.245377094074221e-002	1.177006e+001
1.248593925759282e-002	1.172132e+001
1.248872846436495e-002	1.171709e+001
1.248874867570372e-002	1.171706e+001
1.248875456065573e-002	1.171705e+001
1.248875938363668e-002	1.171704e+001
1.249156355455570e-002	1.171308e+001
1.253201051348088e-002	1.171826e+001
1.254780652418450e-002	1.175181e+001
1.254836895388079e-002	1.175335e+001
1.254949381327336e-002	1.175644e+001
1.255083226442925e-002	1.176011e+001
1.255085257260228e-002	1.176017e+001
1.255344955474837e-002	1.176617e+001
1.255820788940016e-002	1.177163e+001
1.256300369125394e-002	1.177209e+001
1.256422435883746e-002	1.177140e+001
1.256559006591967e-002	1.176992e+001
1.256588259611019e-002	1.176954e+001
1.256609242277920e-002	1.176924e+001
1.256616177817263e-002	1.176914e+001
1.256621572184791e-002	1.176906e+001
1.256623479077201e-002	1.176903e+001
1.256625059190798e-002	1.176901e+001
1.256625588556463e-002	1.176900e+001
1.256626038022147e-002	1.176899e+001
1.256626182975029e-002	1.176899e+001
1.256626305490576e-002	1.176899e+001
1.256626345083291e-002	1.176899e+001
1.256626377816674e-002	1.176899e+001
1.256626388858859e-002	1.176899e+001
1.256626397476710e-002	1.176899e+001
1.256626400761975e-002	1.176899e+001
1.256626403037879e-002	1.176899e+001
1.256626404122789e-002	1.176899e+001
1.256626404797114e-002	1.176899e+001
1.256626405463076e-002	1.176899e+001
1.256626406172290e-002	1.176899e+001
1.256626406835206e-002	1.176899e+001
1.256626407570109e-002	1.176899e+001
1.256626408348819e-002	1.176899e+001
1.256626409257475e-002	1.176899e+001
